data_processamento;selic_meta;cdi_diario;dolar_venda;ipca_mensal;igpm_mensal;incc_m;ibc_br;inadimplencia_total;inadimplencia_pj;inadimplencia_pf;utilizacao_capacidade;ic_br_agro;ic_br_energia
2021-04-07;2.75;0.010379;5.5864;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-08;2.75;0.010379;5.5817;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-09;2.75;0.010379;5.6445;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-10;2.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-11;2.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-12;2.75;0.010379;5.6582;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-13;2.75;0.010379;5.7064;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-14;2.75;0.010379;5.6936;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-15;2.75;0.010379;5.6234;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-16;2.75;0.010379;5.6328;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-17;2.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-18;2.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-19;2.75;0.010379;5.575;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-20;2.75;0.010379;5.5266;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-21;2.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-22;2.75;0.010379;5.497;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-23;2.75;0.010379;5.4787;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-24;2.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-25;2.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-26;2.75;0.010379;5.4566;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-27;2.75;0.010379;5.4424;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-28;2.75;0.010379;5.4005;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-29;2.75;0.010379;5.3662;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-04-30;2.75;0.010379;5.4036;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-01;2.75;nan;nan;0.83;4.1;2.22;97.26936;2.33;2.97;1.51;77.3;335.87;350.52
2021-05-02;2.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-03;2.75;0.010379;5.4087;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-04;2.75;0.010379;5.4505;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-05;2.75;0.010379;5.3872;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-06;3.5;0.013269;5.2897;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-07;3.5;0.013269;5.2217;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-08;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-09;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-10;3.5;0.013269;5.2227;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-11;3.5;0.013269;5.2403;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-12;3.5;0.013269;5.2353;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-13;3.5;0.013269;5.2815;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-14;3.5;0.013269;5.2701;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-15;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-16;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-17;3.5;0.013269;5.2755;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-18;3.5;0.013269;5.2588;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-19;3.5;0.013269;5.2822;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-20;3.5;0.013269;5.2905;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-21;3.5;0.013269;5.3027;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-22;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-23;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-24;3.5;0.013269;5.3198;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-25;3.5;0.013269;5.3143;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-26;3.5;0.013269;5.3164;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-27;3.5;0.013269;5.284;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-28;3.5;0.013269;5.2281;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-29;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-30;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-05-31;3.5;0.013269;5.2322;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-01;3.5;0.013269;5.1636;0.53;0.6;2.16;96.80863;2.27;2.87;1.48;78.8;323.94;332.49
2021-06-02;3.5;0.013269;5.1147;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-03;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-04;3.5;0.013269;5.0666;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-05;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-06;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-07;3.5;0.013269;5.0498;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-08;3.5;0.013269;5.0489;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-09;3.5;0.013269;5.0533;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-10;3.5;0.013269;5.0635;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-11;3.5;0.013269;5.119;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-12;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-13;3.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-14;3.5;0.013269;5.0707;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-15;3.5;0.013269;5.0874;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-16;3.5;0.013269;5.0207;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-17;4.25;0.016137;5.0359;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-18;4.25;0.016137;5.0314;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-19;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-20;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-21;4.25;0.016137;5.0373;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-22;4.25;0.016137;5.0178;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-23;4.25;0.016137;4.9519;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-24;4.25;0.016137;4.9277;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-25;4.25;0.016137;4.9206;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-26;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-27;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-28;4.25;0.016137;4.942;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-29;4.25;0.016137;4.945;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-06-30;4.25;0.016137;5.0022;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-01;4.25;0.016137;5.0055;0.96;0.78;0.85;96.47886;2.31;2.9;1.52;79.5;340.69;347.42
2021-07-02;4.25;0.016137;5.0293;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-03;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-04;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-05;4.25;0.016137;5.0749;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-06;4.25;0.016137;5.1645;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-07;4.25;0.016137;5.2328;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-08;4.25;0.016137;5.2587;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-09;4.25;0.016137;5.2393;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-10;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-11;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-12;4.25;0.016137;5.2239;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-13;4.25;0.016137;5.177;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-14;4.25;0.016137;5.088;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-15;4.25;0.016137;5.1;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-16;4.25;0.016137;5.0941;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-17;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-18;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-19;4.25;0.016137;5.1978;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-20;4.25;0.016137;5.2465;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-21;4.25;0.016137;5.2516;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-22;4.25;0.016137;5.1978;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-23;4.25;0.016137;5.1701;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-24;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-25;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-26;4.25;0.016137;5.1863;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-27;4.25;0.016137;5.1669;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-28;4.25;0.016137;5.1527;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-29;4.25;0.016137;5.0682;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-30;4.25;0.016137;5.1216;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-07-31;4.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-01;4.25;nan;nan;0.87;0.66;0.46;97.0809;2.31;2.92;1.5;79.9;352.27;362.39
2021-08-02;4.25;0.016137;5.1379;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-03;4.25;0.016137;5.2464;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-04;4.25;0.016137;5.2091;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-05;5.25;0.01993;5.1464;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-06;5.25;0.01993;5.241;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-07;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-08;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-09;5.25;0.01993;5.2774;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-10;5.25;0.01993;5.2217;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-11;5.25;0.01993;5.2013;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-12;5.25;0.01993;5.2351;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-13;5.25;0.01993;5.2474;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-14;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-15;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-16;5.25;0.01993;5.2495;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-17;5.25;0.01993;5.2585;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-18;5.25;0.01993;5.3025;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-19;5.25;0.01993;5.418;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-20;5.25;0.01993;5.4274;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-21;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-22;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-23;5.25;0.01993;5.3686;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-24;5.25;0.01993;5.3017;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-25;5.25;0.01993;5.2465;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-26;5.25;0.01993;5.2429;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-27;5.25;0.01993;5.22;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-28;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-29;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-30;5.25;0.01993;5.1952;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-08-31;5.25;0.01993;5.1433;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-01;5.25;0.01993;5.1576;1.16;-0.64;0.51;97.00203;2.28;2.97;1.36;81.3;360.47;360.43
2021-09-02;5.25;0.01993;5.1735;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-03;5.25;0.01993;5.1685;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-04;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-05;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-06;5.25;0.01993;5.1773;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-07;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-08;5.25;0.01993;5.2524;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-09;5.25;0.01993;5.2825;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-10;5.25;0.01993;5.2158;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-11;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-12;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-13;5.25;0.01993;5.219;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-14;5.25;0.01993;5.226;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-15;5.25;0.01993;5.2576;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-16;5.25;0.01993;5.2594;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-17;5.25;0.01993;5.3103;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-18;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-19;5.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-20;5.25;0.01993;5.3332;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-21;5.25;0.01993;5.3044;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-22;5.25;0.01993;5.2783;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-23;6.25;0.023687;5.2891;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-24;6.25;0.023687;5.3435;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-25;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-26;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-27;6.25;0.023687;5.3478;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-28;6.25;0.023687;5.4206;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-29;6.25;0.023687;5.4173;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-09-30;6.25;0.023687;5.4394;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-01;6.25;0.023687;5.3911;1.25;0.64;0.86;97.48535;2.28;2.95;1.36;83.2;401.15;390.44
2021-10-02;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-03;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-04;6.25;0.023687;5.4204;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-05;6.25;0.023687;5.4611;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-06;6.25;0.023687;5.5097;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-07;6.25;0.023687;5.514;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-08;6.25;0.023687;5.5084;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-09;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-10;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-11;6.25;0.023687;5.5161;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-12;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-13;6.25;0.023687;5.5471;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-14;6.25;0.023687;5.4988;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-15;6.25;0.023687;5.451;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-16;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-17;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-18;6.25;0.023687;5.5193;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-19;6.25;0.023687;5.5521;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-20;6.25;0.023687;5.5571;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-21;6.25;0.023687;5.6423;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-22;6.25;0.023687;5.7117;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-23;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-24;6.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-25;6.25;0.023687;5.5973;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-26;6.25;0.023687;5.58;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-27;6.25;0.023687;5.5667;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-28;7.75;0.029256;5.6124;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-29;7.75;0.029256;5.643;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-30;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-10-31;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-01;7.75;0.029256;5.6694;0.95;0.02;0.67;98.95894;2.31;2.97;1.4;82.8;399.81;407.22
2021-11-02;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-03;7.75;0.029256;5.6672;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-04;7.75;0.029256;5.5942;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-05;7.75;0.029256;5.5455;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-06;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-07;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-08;7.75;0.029256;5.5627;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-09;7.75;0.029256;5.4957;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-10;7.75;0.029256;5.459;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-11;7.75;0.029256;5.4171;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-12;7.75;0.029256;5.4199;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-13;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-14;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-15;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-16;7.75;0.029256;5.4772;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-17;7.75;0.029256;5.4993;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-18;7.75;0.029256;5.547;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-19;7.75;0.029256;5.5584;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-20;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-21;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-22;7.75;0.029256;5.5841;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-23;7.75;0.029256;5.6456;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-24;7.75;0.029256;5.6027;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-25;7.75;0.029256;5.574;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-26;7.75;0.029256;5.5865;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-27;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-28;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-29;7.75;0.029256;5.6118;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-11-30;7.75;0.029256;5.6199;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-01;7.75;0.029256;5.6168;0.73;0.87;0.35;99.14341;2.3;3.0;1.33;80.6;396.96;409.88
2021-12-02;7.75;0.029256;5.6345;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-03;7.75;0.029256;5.6432;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-04;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-05;7.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-06;7.75;0.029256;5.6877;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-07;7.75;0.029256;5.6411;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-08;7.75;0.029256;5.5779;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-09;9.25;0.034749;5.5564;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-10;9.25;0.034749;5.5931;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-11;9.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-12;9.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-13;9.25;0.034749;5.6357;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-14;9.25;0.034749;5.6461;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-15;9.25;0.034749;5.7127;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-16;9.25;0.034749;5.6963;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-17;9.25;0.034749;5.6959;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-18;9.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-19;9.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-20;9.25;0.034749;5.7055;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-21;9.25;0.034749;5.7372;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-22;9.25;0.034749;5.7201;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-23;9.25;0.034749;5.691;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-24;9.25;0.034749;5.6591;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-25;9.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-26;9.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-27;9.25;0.034749;5.665;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-28;9.25;0.034749;5.6438;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-29;9.25;0.034749;5.6619;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-30;9.25;0.034749;5.5805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2021-12-31;9.25;0.034749;5.5805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2022-01-01;9.25;nan;nan;0.54;1.82;0.71;97.60686;2.45;3.21;1.38;78.9;408.84;415.9
2022-01-02;9.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2022-01-03;9.25;0.034749;5.6309;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2022-01-04;9.25;0.034749;5.6776;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2022-01-05;9.25;0.034749;5.6628;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2022-01-06;9.25;0.034749;5.7042;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2022-01-07;9.25;0.034749;5.6753;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2022-01-08;9.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
